amount_zscore,is_recurrent_client,hour,is_outside_iqr,status_completada,status_fallida,status_pendiente,anomaly_score
0.553314468947415,1,20,0,True,False,False,-0.41523230832990893
-0.5897596581055962,0,21,0,True,False,False,-0.5020468876485321
-0.716482909621321,1,23,0,False,True,False,-0.7235082487812394
-0.7328220395019093,1,2,0,True,False,False,-0.536343355300116
-0.2370434415554566,1,9,0,True,False,False,-0.38213625152280956
-0.1435684194479054,1,11,0,True,False,False,-0.36778323981516725
-0.4680711384716805,1,11,0,True,False,False,-0.37492629432882835
-0.6638557122152402,1,13,0,True,False,False,-0.38573583641897796
-0.8145176889048502,1,14,0,True,False,False,-0.40453550539364114
0.2043030551027575,0,14,0,True,False,False,-0.4468558863411641
-0.2369484466142902,1,15,0,True,False,False,-0.36809690016067914
-0.2850158868443928,1,16,0,True,False,False,-0.3687015599878302
-0.1599075493284936,1,17,0,True,False,False,-0.3660072613714454
-1.049060198644224,1,18,0,True,False,False,-0.45154516452708526
0.5804830221209514,0,21,0,True,False,False,-0.5197435751873025
0.179794360281875,1,21,0,True,False,False,-0.4092428815827633
4.228858732550432,0,22,1,False,False,True,-0.7848851318222239
-0.0669075019267736,1,23,0,True,False,False,-0.46022031820445936
-0.4537269023555828,1,9,0,True,False,False,-0.38315720050615987
1.4640309699078753,1,9,1,True,False,False,-0.5793431640089354
0.2080078578082395,0,10,0,True,False,False,-0.45033948466412527
-0.6227229026902712,1,13,0,True,False,False,-0.3823794323994239
0.5573992514175621,1,14,0,True,False,False,-0.3863953414292195
0.9673974174909264,1,14,0,True,False,False,-0.43861953130002007
-0.3137993540177545,0,14,0,True,False,False,-0.4394244027243116
-0.2740914686102788,1,16,0,True,False,False,-0.3680966012365056
0.0676053347645807,1,16,0,True,False,False,-0.3677898744155694
-0.3012600217838148,0,17,0,True,False,False,-0.44066626529636116
-0.1692170535627821,1,17,0,True,False,False,-0.36582500067310375
-0.4353928787105041,1,20,0,True,False,False,-0.38943524997572443
0.9404188541997228,1,20,0,True,False,False,-0.4640136513883286
-0.2161445544988901,0,14,0,True,False,False,-0.4363927880814008
0.6140162363526234,1,16,0,False,True,False,-0.7018890112045334
-0.6409619313941836,1,16,0,True,False,False,-0.38572902329943476
-1.0899080233456944,0,20,0,True,False,False,-0.5396762093414098
-0.8835790111326852,1,12,0,True,False,False,-0.41509937628132243
0.4870080000133999,1,12,0,True,False,False,-0.3808164018244444
-0.2617421262586712,1,15,0,True,False,False,-0.36761247303900313
-0.791433918201461,1,18,0,True,False,False,-0.40877070930905507
-1.8669666420852964,1,19,1,True,False,False,-0.5908271892867978
-1.024646498764508,1,6,0,True,False,False,-0.5267808097641817
-1.0872481649930406,1,9,0,True,False,False,-0.4775235912764966
-0.4634163863545361,0,9,0,True,False,False,-0.45773086676048647
-1.0790786000527464,1,9,0,True,False,False,-0.4775235912764966
-0.5054041503500013,1,11,0,True,False,False,-0.3772225926994647
-0.0498084125168556,1,11,0,True,False,False,-0.36751639107342904
0.0941089233499533,1,12,0,True,False,False,-0.3688633873105423
-0.4981845348213691,1,12,0,True,False,False,-0.3715526990084985
0.4060723101397887,1,13,0,True,False,False,-0.37887259252445316
-0.8463409941955307,1,14,0,True,False,False,-0.41435249487867776
0.6291204319980511,1,14,0,True,False,False,-0.3939573110635162
0.1974634193387903,1,16,0,True,False,False,-0.36880527468151736
-0.4987545044683664,0,17,0,True,False,False,-0.4449762616967518
0.3483153859107326,0,17,0,True,False,False,-0.451732636715049
-0.3153192730764139,1,19,0,True,False,False,-0.3796626627119839
-0.1590525948579977,1,9,0,True,False,False,-0.3781610356381146
0.9984607632522776,1,10,0,True,False,False,-0.46049852863328
0.2230170585125009,1,11,0,True,False,False,-0.372949379019921
1.0464332085412134,1,12,0,True,False,False,-0.4553947749258444
0.213612559337046,1,12,0,True,False,False,-0.36810322821101255
-0.3340332764861573,1,13,0,True,False,False,-0.3679455150094107
-0.6900743159771145,0,13,0,True,False,False,-0.4643174961478679
-1.2975669647350303,0,17,1,True,False,False,-0.5949548097346455
-0.2402732695551078,1,18,0,True,False,False,-0.38017115238154753
0.2780191294477367,1,19,0,True,False,False,-0.3792313657361699
-0.4438474284742967,1,19,0,True,False,False,-0.38068968374935364
-0.4825103695289446,1,20,0,True,False,False,-0.394019469369921
0.0675103398234143,1,20,0,True,False,False,-0.38764369685983735
0.6217108265870864,1,8,0,True,False,False,-0.430548869243958
-0.6987188556232397,1,9,0,True,False,False,-0.4071093836617558
0.2773541648595733,0,10,0,True,False,False,-0.45667419070898435
-0.5750354422248335,1,11,0,True,False,False,-0.38479572214128194
-0.179476507208733,0,11,0,True,False,False,-0.43859399992778914
0.3899231701415327,1,12,0,True,False,False,-0.37953760153797933
-0.711543172680678,1,12,0,True,False,False,-0.3915485973186039
0.1042733820547378,1,13,0,True,False,False,-0.3679298429179686
0.1375216114629115,1,15,0,True,False,False,-0.36674853720217415
-0.8997281511309411,1,16,0,True,False,False,-0.4236063029690159
0.3276064887364986,1,16,0,True,False,False,-0.37368547058047435
-0.8851939251325108,1,18,0,True,False,False,-0.4262461537713724
-1.1603942696910228,1,20,1,True,False,False,-0.5656021332233458
0.5517945498887554,1,20,0,True,False,False,-0.41523230832990893
1.1989000891129815,1,9,0,False,False,True,-0.7371873037440343
0.1727647346355756,1,10,0,True,False,False,-0.3766827407524551
-0.1810914212085584,1,11,0,True,False,False,-0.367855798419991
-1.2085567048622914,1,12,1,True,False,False,-0.5477796799092722
-0.2271639676741705,0,16,0,True,False,False,-0.4360855163014344
0.0129832435940096,1,18,0,True,False,False,-0.3784341395535647
-0.0887563383950018,1,18,0,True,False,False,-0.37700185452835117
0.3685493083791354,1,18,0,True,False,False,-0.3903538577294956
-0.4411875701216428,0,19,0,True,False,False,-0.44999402273294176
-1.5683025470587306,0,19,1,False,True,False,-0.750682692357489
-0.0155152387558534,0,19,0,True,False,False,-0.44654083077362267
-0.3869454587157368,1,22,0,True,False,False,-0.44859064050742775
-0.7339619787959039,0,9,0,True,False,False,-0.4760744516151179
0.3650344955559855,1,9,0,True,False,False,-0.3978731494681247
-0.4367228078868309,1,9,0,True,False,False,-0.3836821724258004
-0.7384267410307157,1,10,0,True,False,False,-0.4088849142864628
0.5770632042389676,0,11,0,True,False,False,-0.4815101851496559
-0.2240291346156857,1,13,0,True,False,False,-0.3642016999711969
-0.7386167309130479,1,15,0,True,False,False,-0.400839635844949
0.2477157432157156,1,18,0,True,False,False,-0.38357209646422463
0.6179110289404383,1,18,0,True,False,False,-0.41290360883771565
0.0203928490049738,1,19,0,True,False,False,-0.37413864659000157
-0.3274786255456888,1,19,0,True,False,False,-0.37910542746908016
0.443785301782774,0,20,0,True,False,False,-0.4828142024221198
-0.4058494520078125,1,23,0,True,False,False,-0.460934965740187
-0.2693417215519682,1,9,0,True,False,False,-0.3815201890780633
-1.3336650423781908,1,11,1,True,False,False,-0.5594735389790096
0.3353010789709617,1,11,0,True,False,False,-0.38272137656289257
0.2760242356832465,0,12,0,True,False,False,-0.4496940275619081
-0.8672398812520971,1,14,0,True,False,False,-0.4175451484971253
-0.359966895424533,1,18,0,True,False,False,-0.38066046429462813
-1.7297939470412884,0,19,1,True,False,False,-0.6253121812191653
-0.2351435427321322,1,8,0,True,False,False,-0.3880213061656715
-0.9048578779539164,0,9,0,True,False,False,-0.5064288375491492
-0.2175694786163833,1,11,0,True,False,False,-0.36967519699320306
-0.1257093705086579,1,20,0,True,False,False,-0.3825567240376213
-0.2467329255544099,1,10,0,True,False,False,-0.37382936706201575
-0.6903593008006131,1,11,0,True,False,False,-0.3932217620285127
-0.1082303013340751,1,13,0,True,False,False,-0.3635673874350334
-0.8720846232515738,1,15,0,True,False,False,-0.421979579370331
3.063935769029192,1,16,1,True,False,False,-0.6005981916781832
-0.2625020857880008,1,17,0,True,False,False,-0.3695442268690831
0.2953082087399873,1,17,0,True,False,False,-0.3749096550728005
-0.3471425783670946,1,17,0,True,False,False,-0.37098601852897706
0.5241510220093885,1,18,0,True,False,False,-0.40180354979853955
-0.1356838393311098,1,18,0,True,False,False,-0.37640365238702295
1.2958899240436828,0,19,1,True,False,False,-0.61293293205182
1.294370004985023,1,20,0,True,False,False,-0.49450774489139193
-1.9331781160781447,0,20,1,True,False,False,-0.6326558780418898
-0.4551518264730757,0,21,0,True,False,False,-0.4965944379609449
0.3443255983817518,1,21,0,True,False,False,-0.4248657369978108
-1.0826884078170624,1,9,0,True,False,False,-0.4775235912764966
1.21523921899357,1,11,0,True,False,False,-0.46467582127632234
-0.5510017221097822,1,12,0,True,False,False,-0.37652438694639007
0.3300763572068203,1,13,0,True,False,False,-0.37452630154139904
0.6534391369366005,1,14,0,True,False,False,-0.3941430427242334
0.0410067512380416,0,15,0,True,False,False,-0.43835485252433803
-0.5201283662307638,1,15,0,True,False,False,-0.380038572692853
0.7522338757494598,1,15,0,True,False,False,-0.40905144141082267
-0.5118638063493034,1,17,0,True,False,False,-0.3784977170664297
0.4701938954269808,1,18,0,True,False,False,-0.39662665667328095
-1.0366158613514505,0,9,0,True,False,False,-0.5326544487211884
-0.416393890477262,1,9,0,True,False,False,-0.382597458086984
-0.175486719679752,0,10,0,True,False,False,-0.43949823482262257
-1.0186618174710365,1,10,0,True,False,False,-0.46545115246292434
6.401203047139334,0,10,1,True,False,False,-0.6651613589001241
-1.0619795106428285,1,11,0,True,False,False,-0.4677185715765795
0.2495206470978736,1,11,0,True,False,False,-0.37645979561970505
0.2527504750975248,1,15,0,True,False,False,-0.36943566643142794
0.8591981795026128,1,17,0,True,False,False,-0.4309708430991907
0.4996423271885057,1,17,0,True,False,False,-0.3874170733109506
-0.244073067201756,1,17,0,True,False,False,-0.3699096037734268
-0.5618311454027303,1,17,0,True,False,False,-0.37972999341664715
-0.735956872560394,1,18,0,True,False,False,-0.3991879814241904
-1.020751706176693,1,19,0,True,False,False,-0.44913334522058834
4.007520519633162,1,22,1,True,False,False,-0.6550239189237869
-0.6031539448100318,1,8,0,True,False,False,-0.40639005772034414
-0.9125524681883794,1,10,0,True,False,False,-0.4440354960383026
-0.4228535464765643,1,10,0,True,False,False,-0.3765396873689346
-0.7045135470343783,1,10,0,True,False,False,-0.401114085267526
-0.3429628009557813,1,10,0,True,False,False,-0.3762227520864787
-0.5567014185797551,0,13,0,True,False,False,-0.4519528867930017
-0.3633867133065164,1,13,0,True,False,False,-0.36627472477572715
-0.3560721028367183,1,14,0,True,False,False,-0.363536160045524
0.2504705965095359,0,15,0,True,False,False,-0.4446218252486533
0.5874176528260844,1,16,0,True,False,False,-0.39325526135215805
0.2823888967413825,1,16,0,True,False,False,-0.37088945298525466
1.5696653444847013,0,19,1,True,False,False,-0.6149482294860005
-0.5884297289292691,1,10,0,True,False,False,-0.3929704601450834
0.662463656347391,0,11,0,True,False,False,-0.48963639653526647
-0.637447118571034,0,11,0,True,False,False,-0.45669126459835974
0.5119916695401132,1,13,0,True,False,False,-0.3828837218731089
-1.1349356254584784,0,14,0,True,False,False,-0.5300060628273714
-0.7144880158568305,0,15,0,True,False,False,-0.4592368606663053
-0.1752017348562533,1,17,0,True,False,False,-0.36582500067310375
-0.5722805889310134,0,19,0,True,False,False,-0.4528915916575404
-0.7333920091489066,1,20,0,True,False,False,-0.40840009722149867
0.1604153922839682,1,20,0,True,False,False,-0.38925535367124714
-0.2795061802567526,1,20,0,True,False,False,-0.3842577991891831
-0.3494224569550835,1,21,0,True,False,False,-0.40547508917307007
-0.3348882309566532,1,14,0,True,False,False,-0.36535368103448235
-0.1215295930973446,1,15,0,True,False,False,-0.3644602398172572
-0.3887503625978948,1,15,0,True,False,False,-0.36978345241530525
0.1972734294564578,1,15,0,True,False,False,-0.36637198217144895
-0.4095542547132949,1,21,0,True,False,False,-0.406700205519435
0.6290254370568845,1,8,0,True,False,False,-0.43099640883796164
0.4637342394276784,1,18,0,True,False,False,-0.3962935250312974
1.5276775804892362,1,20,1,True,False,False,-0.5775013815661781
-1.721529387159828,1,21,1,False,False,True,-0.7605583476999208
1.0942156639478176,1,21,0,True,False,False,-0.4923736726861634
-1.6898960717514802,1,8,1,True,False,False,-0.6075315065886294
-0.6885543969184552,0,10,0,True,False,False,-0.4640801670231484
0.2745993115657533,1,12,0,True,False,False,-0.3719314330197199
0.7191756362236184,1,12,0,True,False,False,-0.408558972439242
0.2462908190982224,0,13,0,True,False,False,-0.44657787026516305
-0.1422384902715783,0,16,0,True,False,False,-0.432620372582077
-0.0565530533396566,1,17,0,True,False,False,-0.3663911922202716
-0.4549618365907435,1,0,0,True,False,False,-0.5399657795772107
0.0274224746512734,1,9,0,True,False,False,-0.38024133896037354
-0.3884653777743961,0,9,0,True,False,False,-0.45364243913447927
-0.3946400489501999,1,9,0,True,False,False,-0.38175573788063855
0.6787077912868128,1,10,0,True,False,False,-0.41445869678452407
0.8831369046764976,0,12,0,True,False,False,-0.5182618692251111
-0.4098392395367935,1,14,0,True,False,False,-0.36607357367414706
0.2935982997989954,1,16,0,True,False,False,-0.37088945298525466
-0.3440077453086095,1,16,0,True,False,False,-0.36991384123267795
1.004635434428081,0,18,0,True,False,False,-0.5256507889059548
0.5895075415317412,1,18,0,True,False,False,-0.40803581314176385
0.0183029602993172,1,19,0,True,False,False,-0.37413864659000157
-0.8903236519554862,0,19,0,True,False,False,-0.49091742214898354
-0.0962609387471324,1,19,0,True,False,False,-0.37309311065304485
-1.0102072677072438,1,19,0,True,False,False,-0.44690966250459746
0.1097830886423781,0,20,0,True,False,False,-0.4748777648555206
-0.3828606762455896,1,9,0,True,False,False,-0.3830203025378949
-0.6939691085649291,1,9,0,True,False,False,-0.4062128213750542
-0.0133303551090307,1,10,0,True,False,False,-0.3727772966284992
-0.3151292831940816,1,10,0,False,True,False,-0.695001300445942
-0.2610771616705079,1,10,0,True,False,False,-0.37382936706201575
0.3486953656753974,1,10,0,True,False,False,-0.38865362537286147
0.4722837841326371,1,13,0,True,False,False,-0.3789348993167798
-0.0072506788743934,1,13,0,True,False,False,-0.365316680032211
0.3487903606165637,1,15,0,True,False,False,-0.3746090539490888
-1.321695679791248,1,16,1,True,False,False,-0.5480538501287285
0.5033471298939883,1,18,0,True,False,False,-0.39938817588988823
0.1766595272233902,1,20,0,True,False,False,-0.38925535367124714
5.748112826621637,0,20,1,False,False,True,-0.779065347480774
0.1180476485238382,1,8,0,True,False,False,-0.39418304017132766
-0.8928885153669739,0,8,0,True,False,False,-0.5132039513711301
-0.3246287773107026,1,10,0,True,False,False,-0.37605879236372813
0.1099730785247104,1,11,0,True,False,False,-0.3753044513833945
2.4042908975710264,0,11,1,False,False,True,-0.7658910689666744
-0.0733671579260757,1,12,0,True,False,False,-0.3653346858974978
-0.8056831593763926,1,13,0,True,False,False,-0.40079876101519496
-0.856410457959149,1,13,0,True,False,False,-0.4147227971177857
-1.0163819388830475,1,16,0,True,False,False,-0.45003429273726525
-0.3103795361357711,0,17,0,True,False,False,-0.4409645149454126
0.4946075953066968,1,17,0,True,False,False,-0.3874170733109506
0.1145328357006886,1,18,0,True,False,False,-0.3812025243599212
-0.6694604137440466,1,19,0,True,False,False,-0.39523333712956094
-0.0430637716940545,1,19,0,True,False,False,-0.3732886199649429
-1.1670439155726575,1,5,1,True,False,False,-0.6077182563107613
-0.5454920155221421,0,8,0,True,False,False,-0.4806469101952579
1.0917457954774965,1,8,0,True,False,False,-0.48207971800722155
-0.0473385440465342,1,10,0,True,False,False,-0.3718342487879381
0.1852090719283492,1,11,0,True,False,False,-0.3729690838121488
-1.256149170386563,1,13,1,True,False,False,-0.5517423066834855
-0.4329230102401827,0,13,0,True,False,False,-0.4451748778514848
-0.5079690137614888,1,14,0,True,False,False,-0.37245735201912844
-0.2503427333187261,1,15,0,True,False,False,-0.36761247303900313
0.8085658758610227,1,16,0,True,False,False,-0.41944556384079584
0.2870436488585269,0,17,0,True,False,False,-0.44808838814483365
0.4621193254278527,1,19,0,True,False,False,-0.39343215680936583
-0.1228595222736714,0,19,0,True,False,False,-0.4441306224413776
-0.4505920692970977,1,21,0,True,False,False,-0.40772705310111573
4.477555488523572,0,23,1,False,True,False,-0.7774856363815418
0.2403061378047512,1,8,0,True,False,False,-0.39279505347095767
-0.2523376270832164,1,12,0,True,False,False,-0.3664284706107473
0.5974871165897027,1,21,0,True,False,False,-0.445948805771282
-0.5595512668147412,1,9,0,True,False,False,-0.3920563836893758
0.3812786304954076,1,11,0,True,False,False,-0.38381586429279807
1.0936456943008204,1,19,0,True,False,False,-0.4630773068345238
1.0432983754827287,1,20,0,True,False,False,-0.4681872347421637
-1.7870758965645137,0,23,1,False,False,True,-0.7759091284631018
0.8283248236235943,1,8,0,True,False,False,-0.4551373993608525
-0.0001260582869276,1,10,0,True,False,False,-0.3727772966284992
0.6611337271710636,1,12,0,True,False,False,-0.4020076290566778
0.6349151234091895,0,12,0,True,False,False,-0.4858075471891383
-0.8316167783147681,1,12,0,True,False,False,-0.40732771134936946
-0.0558880887514929,1,14,0,True,False,False,-0.3621051572473129
-0.0750770668670675,1,14,0,True,False,False,-0.36255459195279854
-0.8712296687810779,1,14,0,True,False,False,-0.4175451484971253
0.0461364780610169,1,15,0,True,False,False,-0.36352727794553996
-0.040498908282567,1,17,0,True,False,False,-0.36722791207965017
-0.6406769465706849,1,18,0,True,False,False,-0.39531834022422574
0.714900863871139,1,18,0,True,False,False,-0.42091172804985777
-0.6957740124470871,1,18,0,True,False,False,-0.39763974140148584
0.5840928298852673,1,18,0,True,False,False,-0.40623760104338064
0.5242460169505546,1,19,0,True,False,False,-0.39917238063089827
-0.804543220082398,0,21,0,True,False,False,-0.5178954701133622
-0.0445836907527139,1,21,0,True,False,False,-0.40160912669871085
-0.0432537615763871,1,9,0,True,False,False,-0.37786780983010093
-1.2427548836821272,1,9,1,True,False,False,-0.5732471395797868
-0.5574613781090846,1,11,0,True,False,False,-0.38108389839683565
-0.24046325943744,1,13,0,True,False,False,-0.36531888042197586
0.8838968642058277,1,14,0,True,False,False,-0.4263311093903622
0.0286574088864341,1,15,0,True,False,False,-0.36335071050668816
-0.4480272058856099,1,15,0,True,False,False,-0.37231281234068564
0.2924583605050008,0,17,0,True,False,False,-0.4485909471217183
0.3067076016799324,1,19,0,True,False,False,-0.3830443983605944
0.0696952234702373,1,20,0,True,False,False,-0.38764369685983735
-0.6609108690390879,1,10,0,True,False,False,-0.39682642944984803
0.1078831898190537,1,11,0,True,False,False,-0.3753044513833945
1.5932240898939212,1,15,1,True,False,False,-0.5544834061808348
1.690973884353952,0,16,1,True,False,False,-0.6039345768463293
-0.0026909216984151,1,20,0,True,False,False,-0.38224860594424237
0.1280221173462904,1,20,0,True,False,False,-0.388204719106064
1.068662024774107,1,21,0,True,False,False,-0.4910429410526469
0.5265258955385437,1,2,0,False,True,False,-0.7241023390149096
0.5492296864772679,1,8,0,True,False,False,-0.4246461093753106
-0.5878597592822719,0,9,0,True,False,False,-0.46123745418650247
1.1530175325297018,1,11,0,True,False,False,-0.46341994824938093
-0.387135448598069,1,12,0,True,False,False,-0.3676126861717946
-0.067572466514937,1,13,0,True,False,False,-0.3633399322160728
-1.3051665600283275,0,13,1,True,False,False,-0.5899119139461493
-0.0576929926336512,1,14,0,True,False,False,-0.3621051572473129
-1.1598243000440254,1,15,1,True,False,False,-0.5400272238345549
-0.73681182703089,0,15,0,True,False,False,-0.4625428962009727
0.8564433262087925,1,16,0,True,False,False,-0.4300001927506849
-0.246257950848579,1,18,0,True,False,False,-0.3797956396688173
0.5778231637682971,1,18,0,True,False,False,-0.40623760104338064
-1.129710903694337,0,19,0,True,False,False,-0.521215218535389
-0.4950497017628843,1,20,0,True,False,False,-0.39587392853503783
-0.4401426257688146,0,5,0,True,False,False,-0.537813628113963
-1.342784556730147,0,10,1,True,False,False,-0.5967108656299409
-0.6980538910350762,1,10,0,True,False,False,-0.40004927242664606
1.1623270367639906,1,10,0,True,False,False,-0.4719257611398152
-1.450033845306799,1,12,1,True,False,False,-0.5630921131244762
-0.7574257292639578,1,12,0,True,False,False,-0.3983864159733347
0.4922327217775415,0,13,0,True,False,False,-0.46275871453479456
-0.8093879620818748,1,14,0,True,False,False,-0.4013367257216989
-0.906472791953742,1,18,0,True,False,False,-0.43037492743145567
1.2182790571108886,0,19,0,True,False,False,-0.5402087559821419
-0.0828666520426967,1,19,0,True,False,False,-0.37350744350240256
-0.1064253974519171,1,21,0,True,False,False,-0.40120278162822676
-0.443562443650798,1,10,0,True,False,False,-0.3772671069159963
-0.6010640561043752,0,15,0,True,False,False,-0.44685662995874986
0.4358057267248125,1,16,0,True,False,False,-0.38063014797607836
-0.1439483992125702,0,17,0,True,False,False,-0.435612408387844
-0.8664799217227673,1,17,0,True,False,False,-0.41569628719660745
0.4631642697806811,1,19,0,True,False,False,-0.39343215680936583
-0.4151589562421013,1,9,0,True,False,False,-0.382597458086984
0.135526717698421,1,14,0,True,False,False,-0.3657264933952778
0.1979383940446215,1,14,0,True,False,False,-0.36474966512451507
0.4897628533072202,1,8,0,True,False,False,-0.40851939757104594
0.027612464533606,0,11,0,True,False,False,-0.44493424415731
0.1547156958139956,0,12,0,True,False,False,-0.44532622480814926
0.3637995613208248,1,15,0,True,False,False,-0.3746090539490888
-0.2663968783758157,0,19,0,True,False,False,-0.4470330374055445
-0.7221826060912936,1,20,0,True,False,False,-0.4071874104848359
0.8910214847932935,0,20,0,True,False,False,-0.5290841235206196
-0.1235244868618348,0,21,0,True,False,False,-0.48514906832104954
0.2158924379250351,1,21,0,True,False,False,-0.4103384590873936
-0.091986166394653,1,0,0,True,False,False,-0.5343113241491045
-0.1369187735662705,0,9,0,True,False,False,-0.45044295553316094
-0.7193327578563072,1,11,0,True,False,False,-0.3992774046263131
0.196893449691793,1,12,0,True,False,False,-0.36830982351244074
-0.0335642775774335,1,15,0,True,False,False,-0.36292947237975015
-0.1945807028541605,1,15,0,True,False,False,-0.36513280442267304
0.0723550818228912,1,16,0,True,False,False,-0.36711443451516285
-0.2670618429639791,0,17,0,True,False,False,-0.4385077579209711
0.0107033650060205,0,18,0,True,False,False,-0.44286356327156146
0.489287878601389,1,18,0,False,True,False,-0.7035897569225833
-0.8132827546696896,0,18,0,True,False,False,-0.47111574205664114
-0.6410569263353499,1,19,0,True,False,False,-0.39356367644059687
-0.2942303961375151,1,20,0,True,False,False,-0.3848893185175425
-1.585591626350981,0,10,1,True,False,False,-0.6099560210341692
0.2138025492193785,0,10,0,True,False,False,-0.45136395743831315
-0.4902999547045737,1,12,0,True,False,False,-0.3715526990084985
2.1830476795949227,1,12,1,True,False,False,-0.5810713797846749
-0.3103795361357711,1,12,0,True,False,False,-0.36888944579524374
-0.6013490409278739,1,13,0,True,False,False,-0.3826244215395598
0.1500609436968512,1,13,0,True,False,False,-0.3677404756905372
0.0359720193562324,1,13,0,True,False,False,-0.36551024409858546
0.677377862110486,1,15,0,True,False,False,-0.3967184467099287
-0.2181394482633806,1,16,0,True,False,False,-0.36596553699190904
0.4874829747192311,1,18,0,True,False,False,-0.39662665667328095
-0.9613798679478116,1,19,0,True,False,False,-0.44158610904533824
-0.6852295739776376,1,20,0,True,False,False,-0.40660478009303797
5.863721670020915,0,23,1,False,True,False,-0.7795926307896472
-0.0359391511065888,0,9,0,True,False,False,-0.4546042040962424
-0.2451180115545844,1,10,0,True,False,False,-0.37382936706201575
